ChargeThreshold_fC,Probability,CrossSection_cm2
3.1620993792375014,0.993731980337184,3.9749279213487366e-10
3.2751337708178485,0.993721651074114,3.974886604296457e-10
3.392208760794259,0.993711323265604,3.9748452930624163e-10
3.5134687869362438,0.993701000065604,3.9748040002624166e-10
3.639063450176598,0.9936906695773441,3.974762678309377e-10
3.7691476991770774,0.9936700041684541,3.974680016673817e-10
3.903882021491662,0.993649347325844,3.9745973893033767e-10
4.043432641563306,0.9936183825258441,3.974473530103377e-10
4.187971725798361,0.9935977437258441,3.974390974903377e-10
4.337677594971728,0.993566766190484,3.9742670647619365e-10
4.492734944224795,0.993566746583874,3.9742669863354966e-10
4.653335070927536,0.9935564067335041,3.974225626934017e-10
4.81967611068594,0.9935563969184141,3.9742255876736573e-10
4.991963281785885,0.9935151064307941,3.974060425723177e-10
5.170409138375044,0.9934634902900542,3.9738539611602176e-10
5.355233832695247,0.9934531487348441,3.9738125949393773e-10
5.5466653866887095,0.9934428195829442,3.9737712783317775e-10
5.744939973313281,0.9934118499476942,3.9736473997907774e-10
5.950302207913786,0.9934014870105841,3.9736059480423367e-10
6.1630054500088844,0.9933911649105841,3.973564659642337e-10
6.38331211586582,0.9933498797105841,3.973399518842337e-10
6.611494002248638,0.993349869894844,3.9733994795793765e-10
6.8478326217392995,0.993329226294844,3.973316905179377e-10
7.092619550045451,0.993287946494844,3.9731517859793766e-10
7.3461567857232195,0.9932569695820039,3.973027878328016e-10
7.608757122758894,0.9932569599236339,3.9730278396945363e-10
7.880744536469172,0.9932362945538741,3.972945178215497e-10
8.162454583196014,0.993215655453874,3.9728626218154966e-10
8.454234814289268,0.9932052685955041,3.972821074382017e-10
8.756445204887749,0.993174280057094,3.9726971202283763e-10
9.069458598027778,0.993153581850164,3.9726143274006565e-10
9.393661164627185,0.993112283459314,3.972449133837257e-10
9.729452879912113,0.993081310892544,3.972325243570177e-10
10.077248016874481,0.9930399843287441,3.972159937314977e-10
10.437475657368925,0.9930089947366539,3.9720359789466166e-10
10.810580221479697,0.9929676818323839,3.9718707273295364e-10
11.197022015810688,0.992936662750204,3.9717466510008165e-10
11.597277801374933,0.992864386531404,3.9714575461256166e-10
12.011841381784208,0.992854047337994,3.9714161893519766e-10
12.44122421246456,0.992792101929174,3.9711684077166966e-10
12.885956031649105,0.992740460694184,3.9709618427767365e-10
13.346585513926728,0.992678472358394,3.9707138894335767e-10
13.823680947152983,0.992647475884134,3.970589903536537e-10
14.317830933558223,0.992564819117834,3.970259276471337e-10
14.829645115918058,0.992471876917834,3.9698875076713367e-10
15.359754929681875,0.992471847501364,3.9698873900054565e-10
15.9088143819874,0.992389212701364,3.969556850805457e-10
16.47750085852255,0.992306557379834,3.9692262295193365e-10
17.06651595922975,0.9921929057975739,3.9687716231902964e-10
